,artists,album,genre,scores,years,labels,dates,reviewer,Release Year,day,month,electronic,pop,r&b,rap,experimental,rock,global,folk,country,jazz,Reissue,Prev1,Prev2,Prev3,Prev4,Prev5,Prev6,Prev7,Prev8,Prev9,Prev10,Wait,Major,MajorIndie,Label Switch,Other
14925,Depeche Mode,Playing the Angel,ElectronicRock,7.0,2005,Mute,2005-10-19,Nitsuh Abebe,2005,19,10,1,0,0,0,0,1,0,0,0,0,0,5.9,5.5,7.9,8.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1,0,0
16169,Depeche Mode,Remixes 81-04,ElectronicRock,5.9,2004,Mute,2004-11-04,Marc Hogan,2004,4,11,1,0,0,0,0,1,0,0,0,0,0,5.5,7.9,8.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,1,1,0
19697,Depeche Mode,Exciter,ElectronicRock,5.5,2001,NA/NA,2001-05-15,Joe Tangari,2001,15,5,1,0,0,0,0,1,0,0,0,0,0,7.9,8.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,0,0,1,1
13909,Depeche Mode,Violator,ElectronicRock,7.9,1990/2006,Sire,2006-07-20,Nitsuh Abebe,1990,20,7,1,0,0,0,0,1,0,0,0,0,0,8.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
13908,Depeche Mode,Music for the Masses,ElectronicRock,8.0,1987/2006,Mute,2006-07-20,Nitsuh Abebe,1987,20,7,1,0,0,0,0,1,0,0,0,0,0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0,1,0,0
13907,Depeche Mode,Speak & Spell,ElectronicRock,7.5,1981/2006,Mute,2006-07-20,Nitsuh Abebe,1981,20,7,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
18859,Departure Lounge,Too Late to Die Young,Pop/R&B,7.6,2002,NA/NA,2002-06-18,Mark Richard-San,2002,18,6,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
8838,Department of Eagles,Archives 2003-2006,ExperimentalRock,8.1,2010,American Dust,2010-07-22,Larry Fitzmaurice,2010,22,7,0,0,0,0,1,1,0,0,0,0,0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
11079,Department of Eagles,In Ear Park,ExperimentalRock,8.3,2008,4AD,2008-10-07,Amanda Petrusich,2008,7,10,0,0,0,0,1,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
10624,Dent May & His Magnificent Ukulele,The Good Feeling Music of Dent May and His Magnificent Ukulele,Rock,5.5,2009,Paw Tracks,2009-03-03,Joe Colly,2009,3,3,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4904,Dent May,Warm Blanket,Rock,6.2,2013,Paw Tracks,2013-08-26,Jeremy D. Larson,2013,26,8,0,0,0,0,0,1,0,0,0,0,0,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
6462,Dent May,Do Things,Rock,6.6,2012,Paw Tracks,2012-06-11,Hari Ashurst,2012,11,6,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
673,Denitia and Sene,love and noir.,Pop/R&B,6.6,2016,Input,2016-12-06,Andy Beta,2016,6,12,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
15248,Denison Witmer,Are You a Dreamer?,Rock,7.1,2005,Militia Group,2005-07-25,Jason Crock,2005,25,7,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
5492,Deniro Farrar,The Patriarch,Rap,7.5,2013,Self-released,2013-03-19,Mike Madden,2013,19,3,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
11812,Dengue Fever,Venus on Earth,Rock,4.0,2008,M80 Music,2008-03-21,Mike Powell,2008,21,3,0,0,0,0,0,1,0,0,0,0,0,7.7,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,0,1
14756,Dengue Fever,Escape From Dragon House,Rock,7.7,2005,M80 Music,2005-12-05,Brian Howe,2005,5,12,0,0,0,0,0,1,0,0,0,0,0,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
17721,Dengue Fever,Dengue Fever,Rock,7.9,2003,Web of Mimicry,2003-07-21,Andrew Bryant,2003,21,7,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
17389,Denali,The Instinct,Rock,7.2,2003,Jade Tree,2003-10-29,Brandon Stosuy,2003,29,10,0,0,0,0,0,1,0,0,0,0,0,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
18653,Denali,Denali,Rock,5.8,2002,Jade Tree,2002-09-02,Brad Haywood,2002,2,9,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
14221,Demolition Doll Rods,There Is a Difference,ElectronicRock,5.7,2006,Swami,2006-04-30,Zach Baron,2006,30,4,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4389,Demilich,20th Adversary of Emptiness,Metal,8.0,2014,Svart,2014-01-28,Hank Shteamer,2014,28,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
698,Demdike Stare,Wonderland,Electronic,8.2,2016,Modern Love,2016-11-29,Philip Sherburne,2016,29,11,1,0,0,0,0,0,0,0,0,0,0,7.9,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0,0,0,1
7052,Demdike Stare,Elemental Parts 1 & 2,Electronic,7.9,2011,Modern Love,2012-01-10,Philip Sherburne,2011,10,1,1,0,0,0,0,0,0,0,0,0,0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
8196,Demdike Stare,Tryptych,Electronic,8.3,2010,Modern Love,2011-02-02,Mike Powell,2010,2,2,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4764,Deltron 3030,Event II,,5.7,2013,Bulk,2013-10-02,Nate Patrin,2013,2,10,0,0,0,0,0,0,0,0,0,0,0,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0,0,1,1
11440,Deltron 3030,Deltron 3030,,8.8,,75 Arkz,2008-07-01,Sam Eccleston,2008,1,7,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
14599,Delta 5,Singles & Sessions 1979-81,,8.3,2005,Kill Rock Stars,2006-01-24,Mia Lily Clarke,2005,24,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1152,Delroy Edwards,Hangin? At the Beach,,7.5,2016,L.A. Club Resource,2016-08-03,Marc Masters,2016,3,8,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
9489,Delphic,Acolyte,ElectronicRock,5.0,2010,Polydor,2010-01-26,Stephen Troussé,2010,26,1,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1306,Delorean,Muzik,ElectronicRock,5.0,2016,PHLEX,2016-06-27,Ian Cohen,2016,27,6,1,0,0,0,0,1,0,0,0,0,0,7.4,8.4,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
4829,Delorean,Apar,ElectronicRock,7.4,2013,True Panther/Mushroom Pillow,2013-09-13,Andrew Gaerig,2013,13,9,1,0,0,0,0,1,0,0,0,0,0,8.4,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
9157,Delorean,Subiza,ElectronicRock,8.4,2010,True Panther,2010-04-22,Andrew Gaerig,2010,22,4,1,0,0,0,0,1,0,0,0,0,0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
10069,Delorean,Ayrton Senna EP,ElectronicRock,8.4,2009,Fool House,2009-07-28,Marc Hogan,2009,28,7,1,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
14409,Dell and Flügel,Superstructure,,7.8,2006,Laboratory Instinct,2006-03-13,Jess Harvell,2006,13,3,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
519,Delicate Steve,This Is Steve,Pop/R&B,7.3,2017,Anti-,2017-01-28,Stuart Berman,2017,28,1,0,1,1,0,0,0,0,0,0,0,0,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0,0,1,1
6182,Delicate Steve,Positive Force,Pop/R&B,7.6,2012,Luaka Bop,2012-08-29,Laura Snapes,2012,29,8,0,1,1,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
14935,Delia Gonzalez and Gavin Russom,The Days of Mars,Electronic,7.6,2005,DFA,2005-10-17,Dominique Leone,2005,17,10,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2881,Delia Gonzalez,In Remembrance,Electronic,6.3,2015,DFA,2015-04-14,Philip Sherburne,2015,14,4,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1145,Delia DerbyshireElsa Stansfield,Circle of Light,Electronic,7.2,1972/2016,Trunk,2016-08-05,Thea Ballard,1972,5,8,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4113,Deleted Scenes,Lithium Burn,Rock,6.5,2014,Park the Van/Nevado,2014-04-11,Ian Cohen,2014,11,4,0,0,0,0,0,1,0,0,0,0,0,7.8,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
7447,Deleted Scenes,Young People's Church of the Air,Rock,7.8,2011,Sockets,2011-09-02,Aaron Leitko,2011,2,9,0,0,0,0,0,1,0,0,0,0,0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
10583,Deleted Scenes,Birdseed Shirt,Rock,8.0,2009,What Delicate,2009-03-13,Chris Dahlen,2009,13,3,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
8932,Delays,Star Tiger Star Ariel,Rock,5.7,2010,Lookout Mountain,2010-06-23,Ian Cohen,2010,23,6,0,0,0,0,0,1,0,0,0,0,0,5.7,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
11562,Delays,Everything's the Rush,Rock,5.7,2008,Polydor/Fiction,2008-05-28,Ian Cohen,2008,28,5,0,0,0,0,0,1,0,0,0,0,0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,1,1
16740,Delays,Faded Seaside Glamour,Rock,6.0,2004,Rough Trade,2004-06-06,Stephen M. Deusner,2004,6,6,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
19736,Delarosa and Asora,Agony Part 1,Electronic,6.6,2001,NA/NA,2001-03-31,Mark Richard-San,2001,31,3,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
7867,Del the Funky Homosapien,Golden Era,RapRock,7.0,2011,the council,2011-04-29,Jess Harvell,2011,29,4,0,0,0,1,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4465,Del Tha Funkee Homosapien,Iller Than Most,,7.4,2014,Self-released,2014-01-14,Nate Patrin,2014,14,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,0,0,1,1
11846,Del Tha Funkee Homosapien,The 11th Hour,,6.8,2008,Definitive Jux,2008-03-13,Nate Patrin,2008,13,3,0,0,0,0,0,0,0,0,0,0,0,6.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,1,1
17069,Del Tha Funkee Homosapien,The Best of Del tha Funkee Homosapien: The Elektra Years: B-Boy Handbook,,6.3,2004,Rhino,2004-02-25,Rollie Pemberton,2004,25,2,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0
1547,Dej Loaf,All Jokes Aside,Rap,7.5,2016,Self-released,2016-04-28,Sheldon Pearce,2016,28,4,0,0,0,1,0,0,0,0,0,0,0,7.4,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
2442,Dej Loaf,AndSeeThatsTheThing EP,Rap,7.4,2015,Columbia,2015-08-11,David Turner,2015,11,8,0,0,0,1,0,0,0,0,0,0,0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,0,1,0
3390,Dej Loaf,Sell Sole,Rap,7.5,2014,Self-released,2014-10-29,Meaghan Garvey,2014,29,10,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2466,Deiphago,Into the Eye of Satan,Metal,7.3,2015,Hell's Headbangers,2015-08-04,Andy O' Connor,2015,4,8,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1606,Deftones,Gore,MetalRock,7.8,2016,Warner Bros.,2016-04-12,Ian Cohen,2016,12,4,0,0,0,0,0,1,0,0,0,0,0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,1,0,1,0
17802,Deftones,Deftones,MetalRock,4.7,2003,Maverick,2003-06-25,Andrew Bryant,2003,25,6,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
5536,Defeated Sanity,Passages Into Deformity,,7.2,2013,Willowtip,2013-03-06,Andy O'Connor,2013,6,3,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
3716,Default Genders,Magical Pessimism 2014,,5.6,2014,Self-released,2014-07-30,Ian Cohen,2014,30,7,0,0,0,0,0,0,0,0,0,0,0,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
4974,Default Genders,Stop Pretending EP,,6.6,2013,Self-released,2013-08-07,Mark Richardson,2013,7,8,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
2216,Deerhunter,Fading Frontier,Rock,8.4,2015,4AD,2015-10-12,Ian Cohen,2015,12,10,0,0,0,0,0,1,0,0,0,0,0,8.3,8.2,9.2,7.5,9.2,8.8,8.9,-1.0,-1.0,-1.0,2.0,0,1,0,0
5314,Deerhunter,Monomania,Rock,8.3,2013,4AD,2013-05-03,Ian Cohen,2013,3,5,0,0,0,0,0,1,0,0,0,0,0,8.2,9.2,7.5,9.2,8.8,8.9,-1.0,-1.0,-1.0,-1.0,2.0,0,1,0,0
8083,Deerhunter,iTunes Live from SoHo,Rock,8.2,2011,4AD,2011-03-04,Larry Fitzmaurice,2011,4,3,0,0,0,0,0,1,0,0,0,0,0,9.2,7.5,9.2,8.8,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1,0,0
8629,Deerhunter,Halcyon Digest,Rock,9.2,2010,4AD,2010-09-27,Marc Hogan,2010,27,9,0,0,0,0,0,1,0,0,0,0,0,7.5,9.2,8.8,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1,1,0
10320,Deerhunter,Rainwater Cassette Exchange,Rock,7.5,2009,Kranky/4AD,2009-05-21,Marc Hogan,2009,21,5,0,0,0,0,0,1,0,0,0,0,0,9.2,8.8,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1,0,0
11006,Deerhunter,Microcastle / Weird Era Cont.,Rock,9.2,2008,Kranky/4AD,2008-10-27,Marc Hogan,2008,27,10,0,0,0,0,0,1,0,0,0,0,0,8.8,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1,1,0
13002,Deerhunter,Fluorescent Grey EP,Rock,8.8,2007,Kranky,2007-04-16,Marc Hogan,2007,16,4,0,0,0,0,0,1,0,0,0,0,0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,1
13291,Deerhunter,Cryptograms,Rock,8.9,2007,Kranky,2007-01-30,Marc Hogan,2007,30,1,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1296,Deerhoof,The Magic,ExperimentalRock,6.9,2016,Polyvinyl,2016-06-29,Benjamin Scheim,2016,29,6,0,0,0,0,1,1,0,0,0,0,0,7.6,7.2,6.7,6.3,7.6,8.9,7.3,9.0,7.9,6.0,2.0,0,1,0,0
3364,Deerhoof,La Isla Bonita,ExperimentalRock,7.6,2014,Polyvinyl,2014-11-07,Sasha Geffen,2014,7,11,0,0,0,0,1,1,0,0,0,0,0,7.2,6.7,6.3,7.6,8.9,7.3,9.0,7.9,6.0,7.6,2.0,0,1,0,0
6168,Deerhoof,Breakup Song,ExperimentalRock,7.2,2012,Polyvinyl,2012-09-04,Marc Masters,2012,4,9,0,0,0,0,1,1,0,0,0,0,0,6.7,6.3,7.6,8.9,7.3,9.0,7.9,6.0,7.6,8.3,1.0,0,1,0,0
8228,Deerhoof,Deerhoof vs. Evil,ExperimentalRock,6.7,2011,Polyvinyl,2011-01-27,Douglas Wolk,2011,27,1,0,0,0,0,1,1,0,0,0,0,0,6.3,7.6,8.9,7.3,9.0,7.9,6.0,7.6,8.3,8.5,2.0,0,1,1,0
10719,Deerhoof,Live Session EP,ExperimentalRock,6.3,2009,iTunes,2009-02-05,Jessica Suarez,2009,5,2,0,0,0,0,1,1,0,0,0,0,0,7.6,8.9,7.3,9.0,7.9,6.0,7.6,8.3,8.5,5.7,1.0,0,0,1,1
11064,Deerhoof,Offend Maggie,ExperimentalRock,7.6,2008,Kill Rock Stars,2008-10-10,Adam Moerder,2008,10,10,0,0,0,0,1,1,0,0,0,0,0,8.9,7.3,9.0,7.9,6.0,7.6,8.3,8.5,5.7,-1.0,1.0,0,0,0,1
13317,Deerhoof,Friend Opportunity,ExperimentalRock,8.9,2007,Kill Rock Stars,2007-01-23,Chris Dahlen,2007,23,1,0,0,0,0,1,1,0,0,0,0,0,7.3,9.0,7.9,6.0,7.6,8.3,8.5,5.7,-1.0,-1.0,1.0,0,0,1,1
14093,Deerhoof,Untitled EP,ExperimentalRock,7.3,2006,Self-released,2006-05-30,Rob Mitchum,2006,30,5,0,0,0,0,1,1,0,0,0,0,0,9.0,7.9,6.0,7.6,8.3,8.5,5.7,-1.0,-1.0,-1.0,1.0,0,0,1,1
14967,Deerhoof,The Runners Four,ExperimentalRock,9.0,2005,Kill Rock Stars,2005-10-09,Nick Sylvester,2005,9,10,0,0,0,0,1,1,0,0,0,0,0,7.9,6.0,7.6,8.3,8.5,5.7,-1.0,-1.0,-1.0,-1.0,0.0,0,0,1,1
15508,Deerhoof,Green Cosmos EP,ExperimentalRock,7.9,2005,Toad/Menlo Park,2005-05-17,Nick Sylvester,2005,17,5,0,0,0,0,1,1,0,0,0,0,0,6.0,7.6,8.3,8.5,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
16241,Deerhoof,Bibidi Babidi Boo,ExperimentalRock,6.0,2004,5RC,2004-10-14,David Moore,2004,14,10,0,0,0,0,1,1,0,0,0,0,0,7.6,8.3,8.5,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,1,1
17025,Deerhoof,Milk Man,ExperimentalRock,7.6,2004,Kill Rock Stars,2004-03-09,Nick Sylvester,2004,9,3,0,0,0,0,1,1,0,0,0,0,0,8.3,8.5,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,1,1
18107,Deerhoof,Apple O?,ExperimentalRock,8.3,2003,5RC,2003-03-27,Eric Carr,2003,27,3,0,0,0,0,1,1,0,0,0,0,0,8.5,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
18562,Deerhoof,Reveille,ExperimentalRock,8.5,2002,5RC,2002-10-07,Eric Carr,2002,7,10,0,0,0,0,1,1,0,0,0,0,0,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0,0,1,1
20406,Deerhoof,Holdypaws,ExperimentalRock,5.7,1999,NA/NA,1999-07-13,Mark Richard-San,1999,13,7,0,0,0,0,1,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
7246,Deer Tick,Divine Providence,Rock,3.9,2011,Partisan,2011-10-27,Ian Cohen,2011,27,10,0,0,0,0,0,1,0,0,0,0,0,5.6,5.3,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
8997,Deer Tick,The Black Dirt Sessions,Rock,5.6,2010,Partisan,2010-06-04,Zach Kelly,2010,4,6,0,0,0,0,0,1,0,0,0,0,0,5.3,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,0,0,1
10209,Deer Tick,Born on Flag Day,Rock,5.3,2009,Partisan,2009-06-22,Joshua Love,2009,22,6,0,0,0,0,0,1,0,0,0,0,0,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0,0,1,1
12303,Deer Tick,War Elephant,Rock,5.8,2007,Feow,2007-10-24,Andrew Gaerig,2007,24,10,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
6367,Deep Time,Deep Time,,7.7,2012,Hardly Art,2012-07-09,Lindsay Zoladz,2012,9,7,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
740,Dedekind Cut,$uccessor (ded004),Experimental,8.2,2016,Hospital/NON,2016-11-16,Thea Ballard,2016,16,11,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
4701,Deco,Timescales,,7.3,2013,Deceast,2013-10-18,Nate Patrin,2013,18,10,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
15874,Decibully,Sing Out America!,Rock,6.8,2005,Polyvinyl,2005-02-15,Brian Howe,2005,15,2,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
16840,Decahedron,Disconnection Imminent,,7.7,2004,Lovitt,2004-05-06,Joe Tangari,2004,6,5,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
1431,Debo Band,Ere Gobez,Global,8.1,2016,FPE,2016-05-27,Erin MacLeod,2016,27,5,0,0,0,0,0,0,1,0,0,0,0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0,0,1,1
6359,Debo Band,Debo Band,Global,7.8,2012,Sub Pop,2012-07-10,Joe Tangari,2012,10,7,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,0,0
12282,Debbie Harry,Necessary Evil,Rock,7.5,2007,Eleven Seven,2007-10-29,Sara Sherr,2007,29,10,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
6354,Deathspell Omega,Drought EP,Metal,6.7,2012,Season of Mist/Norma Evangelium Diaboli,2012-07-11,Grayson Currin,2012,11,7,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1
